"012629";"1";"0";"276635159";"64.19004059";"35.55539703";"Тегозеро";"";"";"";"station";""
"012633";"1";"0";"276635253";"64.04734039";"35.91553879";"Ухтица";"";"";"";"station";""
"012703";"1";"0";"276635071";"64.24730682";"35.39116287";"Сумский Посад";"";"";"";"station";""
"012718";"1";"0";"1425068823";"64.32012939";"35.24569321";"Вирма";"";"";"";"station";""
"012722";"1";"0";"276634958";"64.39041138";"35.00601959";"Сухое";"";"";"";"station";""
"012737";"1";"0";"276634883";"64.47144318";"34.78826904";"Шижня";"";"";"";"station";""
"012741";"1";"0";"2160191219";"64.50848389";"34.72225189";"Выг";"";"";"";"station";""
"012782";"1";"0";"3417773995";"64.48648834";"34.75692749";"14 км";"";"";"";"halt";""
"012794";"1";"0";"3417772997";"64.51703644";"34.69688416";"9 км";"";"";"";"halt";""
"013000";"1";"0";"1280208197";"64.54123688";"34.77540207";"Беломорск";"";"";"";"station";""
"013015";"1";"0";"1616514281";"64.66175079";"34.80005646";"Заливы";"";"";"";"station";""
"013119";"1";"0";"276735030";"64.86109924";"34.67002106";"Мягрека";"";"";"";"station";""
"013123";"1";"0";"276734544";"64.73923492";"34.69925308";"Шуерецкая";"";"";"";"station";""
"013138";"1";"0";"276734828";"64.8072052";"34.64996338";"813 км";"";"";"";"halt";""
"013142";"1";"0";"1616514282";"64.61911011";"34.7895546";"791 км";"";"";"";"halt";""
"013208";"1";"0";"676518391";"64.95537567";"34.56977081";"Кемь";"";"";"";"station";""
"013212";"1";"0";"276736462";"65.02304077";"34.61935425";"846 км";"";"";"";"halt";""
"013227";"1";"1";"258589852";"65.09043884";"34.58154678";"Ламбино";"";"";"";"station";""
"013231";"1";"0";"1392155393";"65.24330139";"34.4650383";"Поньгома";"";"";"";"station";""
"013246";"1";"0";"276738066";"65.30200195";"34.36745834";"883 км";"";"";"";"halt";""
"013250";"1";"0";"1418018383";"64.9899826";"34.78699493";"Кемь-Пристань";"";"";"";"station";""
"013509";"1";"0";"276738212";"65.35396576";"34.26393127";"Кузема";"";"";"";"station";""
"013513";"1";"0";"1424435389";"65.42423248";"34.26745987";"Воньга";"";"";"";"halt";""
"013528";"1";"0";"1424435462";"65.57349396";"34.20231628";"Сиг";"";"";"";"station";""
"013570";"1";"0";"276739625";"65.71881104";"34.05354691";"935 км";"";"";"";"halt";""
"013602";"1";"0";"683061225";"65.79003143";"33.94441223";"Энгозеро";"";"";"";"station";""
"013617";"1";"0";"276755476";"65.84152222";"33.8274765";"957 км";"";"";"";"halt";""
"013706";"1";"0";"276756095";"65.89777374";"33.70917892";"Амбарный";"";"";"";"station";""
"013710";"1";"0";"276756570";"65.96250153";"33.35416794";"Боярская";"";"";"";"station";""
"013725";"1";"0";"3416675234";"65.9485321";"33.4318924";"981 км";"";"";"";"halt";""
"013801";"1";"0";"276757170";"66.07526398";"33.05911636";"Лоухи";"";"";"";"station";""
"013829";"1";"0";"276758030";"66.19783783";"32.90111923";"Кереть";"";"";"";"station";""
"013903";"1";"0";"1616681527";"66.0042572";"32.38169479";"Еловая";"";"";"";"station";""
"014003";"1";"0";"1616681535";"65.8978653";"31.83407021";"Кестеньга";"";"";"";"station";""
"014107";"1";"0";"1616681541";"65.76290894";"31.13105965";"Пяозеро";"";"";"";"station";""
"014215";"1";"0";"3416175950";"66.74150085";"32.48669815";"Гангос";"";"";"";"halt";""
"014304";"1";"0";"276758443";"66.26634216";"32.9667778";"Чупа";"";"";"";"station";""
"014319";"1";"0";"1424435408";"66.30760193";"32.92889023";"Катозеро";"";"";"";"halt";""
"014338";"1";"0";"276759738";"66.43583679";"32.85043716";"Полярный Круг";"";"";"";"station";""
"014342";"1";"0";"276761312";"66.68531799";"32.66383362";"1093 км";"";"";"";"halt";""
"014357";"1";"0";"276760649";"66.58660126";"32.80944443";"Пояконда";"";"";"";"station";""
"014361";"1";"0";"276760992";"66.63718414";"32.74983215";"Лесной";"";"";"";"halt";""
"014376";"1";"0";"937887891";"66.71094513";"32.64143372";"Ковда";"";"";"";"station";""
"014408";"1";"0";"683205028";"66.81967926";"32.35455322";"Княжая";"";"";"";"station";""
"014431";"1";"0";"937914024";"66.92337799";"32.20843506";"Жемчужная";"";"";"";"halt";""
"014450";"1";"0";"276764262";"67.00614166";"32.19221115";"Ручьи-карельские";"";"";"";"station";""
"014465";"1";"0";"276764455";"67.03540039";"32.2036171";"1147 км";"";"";"";"halt";""
"014516";"1";"0";"611407355";"66.9850769";"32.13546753";"Кирки";"";"";"";"station";""
"014520";"1";"0";"1619941218";"66.99825287";"32.0031929";"11 км";"";"";"";"halt";""
"014535";"1";"0";"1619941222";"67.00824738";"31.92112541";"16 км";"";"";"";"halt";"014535"
"014545";"1";"0";"611407223";"67.00789642";"31.85326195";"Вуд-Озеро";"";"";"";"halt";""
"014554";"1";"0";"611407219";"67.01062775";"31.83285713";"20 км";"";"";"";"halt";""
"014569";"1";"0";"1619941223";"66.99765778";"31.71663284";"26 км";"";"";"";"halt";""
"014573";"1";"0";"1526967143";"66.95972443";"31.66610146";"Будасси";"";"";"";"halt";""
"014611";"1";"0";"611407070";"66.96245575";"31.45259285";"Ням-Озеро";"";"";"";"station";""
"014624";"1";"0";"611407020";"66.93669128";"31.27728653";"Тованд";"";"";"";"halt";""
"014639";"1";"0";"611406954";"66.95211792";"31.14883041";"57 км";"";"";"";"halt";""
